title_url,title,authors,image,description
https://49thshelf.com/Books/T/The-Country-Will-Bring-Us-No-Peace,The Country Will Bring Us No Peace,Matthieu Simard,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-country-will-bring-us-no-peace/9781552453933_cover/424250996-1-eng-CA/9781552453933_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/A/A-Golden-Grave,A Golden Grave,Erin Lindsey,https://images.49thshelf.com/var/ezflow_site/storage/images/books/a/a-golden-grave/9781250180674_cover/422284403-1-eng-CA/9781250180674_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/C/Crow-Winter,Crow Winter,Karen McBride,https://images.49thshelf.com/var/ezflow_site/storage/images/books/c/crow-winter/9781443459679_cover/424155266-1-eng-CA/9781443459679_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/Travellers-May-Still-Return,Travellers May Still Return,Michael Kenyon,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/travellers-may-still-return/9781771871877_cover/375983069-1-eng-CA/9781771871877_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/A/Arctic-Smoke2,Arctic Smoke,Randy Nikkel Schroeder,https://images.49thshelf.com/var/ezflow_site/storage/images/books/a/arctic-smoke2/9781988732701_cover/362656621-1-eng-CA/9781988732701_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/N/Naming-the-Shadows,Naming the Shadows,Sharon Berg,https://images.49thshelf.com/var/ezflow_site/storage/images/books/n/naming-the-shadows/9780889844292_cover/381546677-1-eng-CA/9780889844292_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/A/An-Honest-Woman2,An Honest Woman,JoAnn McCaig,https://images.49thshelf.com/var/ezflow_site/storage/images/books/a/an-honest-woman2/9781771871785_cover/403981058-1-eng-CA/9781771871785_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/C/Corridor-Nine,Corridor Nine,Sophie Stocking,https://images.49thshelf.com/var/ezflow_site/storage/images/books/c/corridor-nine/9781771871815_cover/404049599-1-eng-CA/9781771871815_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/S/Set-Point,Set-Point,Fawn Parker,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/set-point/9781927886250_cover/401749309-1-eng-CA/9781927886250_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Eater-of-Dreams,The Eater of Dreams,Kat Cameron,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-eater-of-dreams/9781771871846_cover/404022508-1-eng-CA/9781771871846_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Somali-Camel-Boy,The Somali Camel Boy,Nur Abdi,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-somali-camel-boy/9781988449876_cover/415569542-1-eng-CA/9781988449876_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Gang-of-Four,The Gang of Four,Sheila Kindellan-Sheehan,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-gang-of-four/9781550655346_cover/391442803-1-eng-CA/9781550655346_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/Y/Yams-do-not-exist,Yams do not exist,Garry Thomas Morse,https://images.49thshelf.com/var/ezflow_site/storage/images/books/y/yams-do-not-exist/9780888016775_cover/369929618-1-eng-CA/9780888016775_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/A/All-That-Belongs,All That Belongs,Dora Dueck,https://images.49thshelf.com/var/ezflow_site/storage/images/books/a/all-that-belongs/9780888016812_cover/380501232-1-eng-CA/9780888016812_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/I/I-Saw-Three-Ships,I Saw Three Ships,Bill Richardson,https://images.49thshelf.com/var/ezflow_site/storage/images/books/i/i-saw-three-ships/9781772012330_cover/422395145-1-eng-CA/9781772012330_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/C/Crocuses-Hatch-from-Snow,Crocuses Hatch from Snow,Jaime Burnet,https://images.49thshelf.com/var/ezflow_site/storage/images/books/c/crocuses-hatch-from-snow/9781771087902_cover/408262989-1-eng-CA/9781771087902_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/D/Daughters-of-Silence,Daughters of Silence,Rebecca Fisseha,https://images.49thshelf.com/var/ezflow_site/storage/images/books/d/daughters-of-silence/9781773101026_cover/421804572-1-eng-CA/9781773101026_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Ticking-Heart,The Ticking Heart,Andrew Kaufman,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-ticking-heart/9781552453896_cover/423065195-1-eng-CA/9781552453896_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Far-Himalaya,The Far Himalaya,Phillip Ernest,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-far-himalaya/9781988130972_cover/385690800-1-eng-CA/9781988130972_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Girl-Who-Stole-Everything,The Girl Who Stole Everything,Norman Ravvin,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-girl-who-stole-everything/9781773900278_cover/385579058-1-eng-CA/9781773900278_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/C/Claremont,Claremont,Wiebke von Carolsfeld,https://images.49thshelf.com/var/ezflow_site/storage/images/books/c/claremont/9781773900230_cover/423545354-1-eng-CA/9781773900230_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/This-Has-Nothing-to-Do-With-You,This Has Nothing to Do With You,Lauren Carter,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/this-has-nothing-to-do-with-you/9781988298542_cover/411931787-1-eng-CA/9781988298542_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/J/Just-Pervs,Just Pervs,Jess Taylor,https://images.49thshelf.com/var/ezflow_site/storage/images/books/j/just-pervs/9781771665148_cover/382565576-1-eng-CA/9781771665148_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-CEO-s-Dilemma-Undeniable-Passion2,The CEO's Dilemma & Undeniable Passion,Lindsay Evans,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-ceo-s-dilemma-undeniable-passion2/9781335458438_cover/420100015-1-eng-CA/9781335458438_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/R/Reproduction2,Reproduction,Ian Williams,https://images.49thshelf.com/var/ezflow_site/storage/images/books/r/reproduction2/9780735274068_cover/420014056-1-eng-CA/9780735274068_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/W/Worry,Worry,Jessica Westhead,https://images.49thshelf.com/var/ezflow_site/storage/images/books/w/worry/9781443458856_cover/424214556-1-eng-CA/9781443458856_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/D/Dakota-Cowboy-Mail-Order-Cowboy2,Dakota Cowboy & Mail Order Cowboy,Linda Ford,https://images.49thshelf.com/var/ezflow_site/storage/images/books/d/dakota-cowboy-mail-order-cowboy2/9781335454607_cover/420127395-1-eng-CA/9781335454607_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/M/Machine-Without-Horses3,Machine Without Horses,Helen Humphreys,https://images.49thshelf.com/var/ezflow_site/storage/images/books/m/machine-without-horses3/9781443432504_cover/424305170-1-eng-CA/9781443432504_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/W/Women-Talking2,Women Talking,Miriam Toews,https://images.49thshelf.com/var/ezflow_site/storage/images/books/w/women-talking2/9780735273979_cover/419885910-1-eng-CA/9780735273979_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/S/Siegebreakers,Siegebreakers,Justin Podur,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/siegebreakers/9781773631776_cover/404116802-1-eng-CA/9781773631776_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/I/Itzel-I,Itzel I,Sarah Xerar Murphy,,
https://49thshelf.com/Books/R/Rag-Bone-Man2,Rag & Bone Man,Don Dickinson,https://images.49thshelf.com/var/ezflow_site/storage/images/books/r/rag-bone-man2/9781550502749_cover/371079140-1-eng-CA/9781550502749_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/P/Peggy-Lee-s-Delicious-Lips,Peggy Lee's Delicious Lips,Harry Posner,,
https://49thshelf.com/Books/T/There-Has-to-Be-a-Knife,There Has to Be a Knife,Adnan Khan,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/there-has-to-be-a-knife/9781551527857_cover/425196887-1-eng-CA/9781551527857_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/B/Broke-City2,Broke City,Wendy McGrath,https://images.49thshelf.com/var/ezflow_site/storage/images/books/b/broke-city2/9781988732732_cover/361935489-1-eng-CA/9781988732732_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Sicilian-Cowboys,The Sicilian Cowboys,Joseph Maviglia,,
https://49thshelf.com/Books/A/An-Idea-About-My-Dead-Uncle,An Idea About My Dead Uncle,K. R. Wilson,https://images.49thshelf.com/var/ezflow_site/storage/images/books/a/an-idea-about-my-dead-uncle/9781771834513_cover/361456715-1-eng-CA/9781771834513_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/S/Somebody-Nobody-Anybody-When-the-Cows-Come-Home,Somebody Nobody Anybody: When the Cows Come Home,Alan Blum,,
https://49thshelf.com/Books/M/Maternity-and-Other-Corsets,Maternity and Other Corsets,Siobhan Jamison,https://images.49thshelf.com/var/ezflow_site/storage/images/books/m/maternity-and-other-corsets/9781988254708_cover/422209035-1-eng-CA/9781988254708_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/M/Meme-Noir,Meme Noir,Steve McCabe,,
https://49thshelf.com/Books/W/Walls-of-the-Cave,Walls of the Cave,Syr Ruus,,
https://49thshelf.com/Books/F/Full-Disclosure5,Full Disclosure,Beverley McLachlin,https://images.49thshelf.com/var/ezflow_site/storage/images/books/f/full-disclosure5/9781982116460_cover/419767896-1-eng-CA/9781982116460_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/B/Blood-Ties3,Blood Ties,Barbara Fradkin,https://images.49thshelf.com/var/ezflow_site/storage/images/books/b/blood-ties3/9781459818255_interior/418204728-1-eng-CA/9781459818255_interior_coverbookpage_embed.jpg,
https://49thshelf.com/Books/C/Coming-Back,Coming Back,K.L. Denman,https://images.49thshelf.com/var/ezflow_site/storage/images/books/c/coming-back/9781459822665_cover/417848929-1-eng-CA/9781459822665_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/G/Girl-at-the-Edge-of-Sky,Girl at the Edge of Sky,Lilian Nattel,https://images.49thshelf.com/var/ezflow_site/storage/images/books/g/girl-at-the-edge-of-sky/9780735277045_cover/379734870-1-eng-CA/9780735277045_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Golden-Tresses-of-the-Dead2,The Golden Tresses of the Dead,Alan Bradley,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-golden-tresses-of-the-dead2/9780385678490_cover/369954255-1-eng-CA/9780385678490_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/C/Causes-The,"Causes, The",Cathy Stonehouse,https://images.49thshelf.com/var/ezflow_site/storage/images/books/c/causes-the/9781897141953_cover/391469590-1-eng-CA/9781897141953_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/K/Kudos3,Kudos,Rachel Cusk,https://images.49thshelf.com/var/ezflow_site/storage/images/books/k/kudos3/9781443447164_cover/424488544-1-eng-CA/9781443447164_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/N/Nosy-White-Woman,Nosy White Woman,Martha Wilson,https://images.49thshelf.com/var/ezflow_site/storage/images/books/n/nosy-white-woman/9781771962896_cover/410393520-1-eng-CA/9781771962896_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/N/Night-of-Power,Night of Power,Anar Ali,https://images.49thshelf.com/var/ezflow_site/storage/images/books/n/night-of-power/9780670064267_cover/423900209-1-eng-CA/9780670064267_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/W/We-All-Love-the-Beautiful-Girls2,We All Love the Beautiful Girls,Joanne Proulx,https://images.49thshelf.com/var/ezflow_site/storage/images/books/w/we-all-love-the-beautiful-girls2/9780735232907_cover/398524352-1-eng-CA/9780735232907_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/W/Wanted-by-the-Marshal3,Wanted by the Marshal,Ryshia Kennie,https://images.49thshelf.com/var/ezflow_site/storage/images/books/w/wanted-by-the-marshal/9781488046094_cover/417861966-1-eng-CA/9781488046094_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Outline-Trilogy,The Outline Trilogy,Rachel Cusk,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-outline-trilogy/9781443458313_cover/424225201-1-eng-CA/9781443458313_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/A/A-Noise-Downstairs3,A Noise Downstairs,Linwood Barclay,https://images.49thshelf.com/var/ezflow_site/storage/images/books/a/a-noise-downstairs3/9781400026746_cover/398479847-1-eng-CA/9781400026746_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/F/Funny-Boy4,Funny Boy,Shyam Selvadurai,https://images.49thshelf.com/var/ezflow_site/storage/images/books/f/funny-boy4/9780771001758_cover/369905848-1-eng-CA/9780771001758_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/Translated-from-the-Gibberish,Translated from the Gibberish,Anosh Irani,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/translated-from-the-gibberish/9780735278523_cover/411279578-1-eng-CA/9780735278523_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/F/Floating-City2,Floating City,Kerri Sakamoto,https://images.49thshelf.com/var/ezflow_site/storage/images/books/f/floating-city2/9780345809902_cover/391671833-1-eng-CA/9780345809902_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/I/Island-is-a-World-An2,"Island is a World, An",Sam Selvon,https://images.49thshelf.com/var/ezflow_site/storage/images/books/i/island-is-a-world-an2/9781774150047_cover/378646251-1-eng-CA/9781774150047_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/This-Little-Light,This Little Light,Lori Lansens,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/this-little-light/9780735276420_cover/403708461-1-eng-CA/9780735276420_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/W/Watermark2,Watermark,Christy Ann Conlin,https://images.49thshelf.com/var/ezflow_site/storage/images/books/w/watermark2/9781487003432_cover/422984878-1-eng-CA/9781487003432_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/A/Albatross,Albatross,Terry Fallis,https://images.49thshelf.com/var/ezflow_site/storage/images/books/a/albatross/9780771050961_cover/410269141-1-eng-CA/9780771050961_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/W/Where-the-Ice-Falls,Where the Ice Falls,J.E. Barnard,https://images.49thshelf.com/var/ezflow_site/storage/images/books/w/where-the-ice-falls/9781459741447_author/425152775-1-eng-CA/9781459741447_author_coverbookpage_embed.jpg,
https://49thshelf.com/Books/H/Hollywood-North4,Hollywood North,Michael Libling,https://images.49thshelf.com/var/ezflow_site/storage/images/books/h/hollywood-north4/9781771484909_cover/407383694-1-eng-CA/9781771484909_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/S/Say-You-Still-Love-Me2,Say You Still Love Me,K.A. Tucker,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/say-you-still-love-me2/9781501133442_cover/422481039-1-eng-CA/9781501133442_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/Y/You-Can-Lead-a-Horse-to-Water-But-You-Can-t-Make-It-Scuba-Dive2,You Can Lead a Horse to Water (But You Can't Make It Scuba Dive),Robert Bruce Cormack,https://images.49thshelf.com/var/ezflow_site/storage/images/books/y/you-can-lead-a-horse-to-water-but-you-can-t-make-it-scuba-dive2/9781510732810_cover/290450917-1-eng-CA/9781510732810_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/Thunder-and-Light2,Thunder and Light,Marie-Claire Blais,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/thunder-and-light2/9781487004255_cover/419895156-1-eng-CA/9781487004255_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/S/Story-of-My-Face-The,"Story of My Face, The",Kathy Page,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/story-of-my-face-the/9781771962957_cover/369653660-1-eng-CA/9781771962957_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/D/Dishwasher-The,"Dishwasher, The",Stéphane Larue,https://images.49thshelf.com/var/ezflow_site/storage/images/books/d/dishwasher-the/9781771962698_cover/410726658-1-eng-CA/9781771962698_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/C/City-of-Windows2,City of Windows,Robert Pobi,https://images.49thshelf.com/var/ezflow_site/storage/images/books/c/city-of-windows2/9781250240927_cover/421948711-1-eng-CA/9781250240927_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/J/Jar-of-Hearts3,Jar of Hearts,Jennifer Hillier,https://images.49thshelf.com/var/ezflow_site/storage/images/books/j/jar-of-hearts3/9781250209023_cover/422294620-1-eng-CA/9781250209023_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/Tinsmith-1865,Tinsmith 1865,Sara Dahmen,,
https://49thshelf.com/Books/F/First-Responder-on-Call2,First Responder on Call,Melinda Di Lorenzo,https://images.49thshelf.com/var/ezflow_site/storage/images/books/f/first-responder-on-call2/9781335662125_cover/420094651-1-eng-CA/9781335662125_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/A/A-Darkness-of-the-Heart2,A Darkness of the Heart,Gail Bowen,https://images.49thshelf.com/var/ezflow_site/storage/images/books/a/a-darkness-of-the-heart2/9780771009778_cover/369951893-1-eng-CA/9780771009778_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/Theory2,Theory,Dionne Brand,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/theory2/9780735274259_cover/403624549-1-eng-CA/9780735274259_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Magic-in-this-Other-World-is-Too-Far-Behind!-Volume-4,The Magic in this Other World is Too Far Behind! Volume 4,Gamei Hitsuji,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-magic-in-this-other-world-is-too-far-behind!-volume-4/9781718354036_cover/422195666-1-eng-CA/9781718354036_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Zoo,The Zoo,Keith Brown,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-zoo/9780228813330_cover/405016341-1-eng-CA/9780228813330_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/O/Operation-Vanished2,Operation Vanished,Helen Escott,https://images.49thshelf.com/var/ezflow_site/storage/images/books/o/operation-vanished2/9781771177511_cover/423241485-1-eng-CA/9781771177511_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/H/Highland-Captive,Highland Captive,Alyson McLayne,https://images.49thshelf.com/var/ezflow_site/storage/images/books/h/highland-captive/9781492654599_cover/422003260-1-eng-CA/9781492654599_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/A/A-Twilight-Celebration,A Twilight Celebration,Marie-Claire Blais,https://images.49thshelf.com/var/ezflow_site/storage/images/books/a/a-twilight-celebration/9781487002480_cover/420691849-1-eng-CA/9781487002480_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Body-of-the-Beasts,The Body of the Beasts,Audrée Wilhelmy,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-body-of-the-beasts/9781487006105_cover/420887211-1-eng-CA/9781487006105_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/S/Someone-We-Know,Someone We Know,Shari Lapena,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/someone-we-know/9780385690829_cover/419528408-1-eng-CA/9780385690829_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Little-Thief,The Little Thief,Robert Lalonde,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-little-thief/9781771713078_cover/423426375-1-eng-CA/9781771713078_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/I/It-All-Falls-Down6,It All Falls Down,Sheena Kamal,https://images.49thshelf.com/var/ezflow_site/storage/images/books/i/it-all-falls-down6/9780062909831_cover/424210269-1-eng-CA/9780062909831_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/A/A-Scandal-in-Scarlet2,A Scandal in Scarlet,Vicki Delany,https://images.49thshelf.com/var/ezflow_site/storage/images/books/a/a-scandal-in-scarlet2/9781643850276_cover/339035247-1-eng-CA/9781643850276_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/S/Sister-of-Mine4,Sister of Mine,Laurie Petrou,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/sister-of-mine4/9781643850467_cover/321639644-1-eng-CA/9781643850467_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/L/Letters-From-A-Killer,Letters From A Killer,Peter Parkin,https://images.49thshelf.com/var/ezflow_site/storage/images/books/l/letters-from-a-killer/9781988281773_cover/361589291-1-eng-CA/9781988281773_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/A/And-Cannot-Come-Again,And Cannot Come Again,Simon Bestwick,https://images.49thshelf.com/var/ezflow_site/storage/images/books/a/and-cannot-come-again/9781771484923_cover/407651846-1-eng-CA/9781771484923_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Ascendant,The Ascendant,Peter Parkin,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-ascendant/9781988281735_cover/361776726-1-eng-CA/9781988281735_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Maid-s-Spanish-Secret3,The Maid's Spanish Secret,Dani Collins,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-maid-s-spanish-secret3/9781335538529_cover/421313984-1-eng-CA/9781335538529_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/R/Rocky-Mountain-Memories2,Rocky Mountain Memories,Lois Richer,https://images.49thshelf.com/var/ezflow_site/storage/images/books/r/rocky-mountain-memories2/9781335479334_cover/419892118-1-eng-CA/9781335479334_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/A/A-Rancher-to-Remember3,A Rancher to Remember,Patricia Johns,https://images.49thshelf.com/var/ezflow_site/storage/images/books/a/a-rancher-to-remember3/9781335479341_cover/420029651-1-eng-CA/9781335479341_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/A/A-Quality-of-Light2,A Quality of Light,Richard Wagamese,https://images.49thshelf.com/var/ezflow_site/storage/images/books/a/a-quality-of-light2/9780385694629_cover/420240052-1-eng-CA/9780385694629_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/O/One-Night-with-the-Cowboy2,One Night with the Cowboy,Brenda Harlen,https://images.49thshelf.com/var/ezflow_site/storage/images/books/o/one-night-with-the-cowboy2/9781335574015_cover/420050257-1-eng-CA/9781335574015_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/B/Beirut-Hellfire-Society2,Beirut Hellfire Society,Rawi Hage,https://images.49thshelf.com/var/ezflow_site/storage/images/books/b/beirut-hellfire-society2/9780735273603_cover/398414146-1-eng-CA/9780735273603_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/A/Adam-s-Tree,Adam's Tree,Gloria Mehlmann,https://images.49thshelf.com/var/ezflow_site/storage/images/books/a/adam-s-tree/9781989274057_cover/360240846-1-eng-CA/9781989274057_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/Turbulence,Turbulence,David Szalay,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/turbulence/9780771001673_cover/398452144-1-eng-CA/9780771001673_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/H/Hideaway,Hideaway,Nicole Lundrigan,https://images.49thshelf.com/var/ezflow_site/storage/images/books/h/hideaway/9780735237810_cover/423840652-1-eng-CA/9780735237810_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Complete-Smoke-Trilogy,The Complete Smoke Trilogy,Tanya Huff,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-complete-smoke-trilogy/9780756415716_cover/398477573-1-eng-CA/9780756415716_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Chai-Factor3,The Chai Factor,Farah Heron,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-chai-factor3/9781443459877_cover/424421372-1-eng-CA/9781443459877_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/S/Send-More-Tourists-the-Last-Ones-Were-Delicious,Send More Tourists...the Last Ones Were Delicious,Tracey Waddleton,https://images.49thshelf.com/var/ezflow_site/storage/images/books/s/send-more-tourists-the-last-ones-were-delicious/9781550817805_cover/414521710-1-eng-CA/9781550817805_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Dutch-Wife5,The Dutch Wife,Ellen Keith,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-dutch-wife5/9781443454261_cover/424480952-1-eng-CA/9781443454261_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/L/Little-Bird-Stories-Volume-9,"Little Bird Stories, Volume 9",Cherie Dimaline,https://images.49thshelf.com/var/ezflow_site/storage/images/books/l/little-bird-stories-volume-9/9781988784298_interior/423279600-1-eng-CA/9781988784298_interior_coverbookpage_embed.jpg,
https://49thshelf.com/Books/C/Cold-Case-Secrets2,Cold Case Secrets,Maggie K. Black,https://images.49thshelf.com/var/ezflow_site/storage/images/books/c/cold-case-secrets/9781488040535_cover/339645742-1-eng-CA/9781488040535_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/D/Dakota-Child-Dakota-Father,Dakota Child & Dakota Father,Linda Ford,https://images.49thshelf.com/var/ezflow_site/storage/images/books/d/dakota-child-dakota-father/9781335473615_cover/419881041-1-eng-CA/9781335473615_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/L/Lonely-Hearts-Hotel,Lonely Hearts Hotel,Heather O'Neill,https://images.49thshelf.com/var/ezflow_site/storage/images/books/l/lonely-hearts-hotel/9781443459037_cover/424330193-1-eng-CA/9781443459037_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Imposter-Bride4,The Imposter Bride,Nancy Richler,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-imposter-bride3/9781443404051_cover/423968243-1-eng-CA/9781443404051_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/R/Room5,Room,Emma Donoghue,https://images.49thshelf.com/var/ezflow_site/storage/images/books/r/room5/9781443459013_cover/424431434-1-eng-CA/9781443459013_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/H/Half-Blood-Blues4,Half-Blood Blues,Esi Edugyan,https://images.49thshelf.com/var/ezflow_site/storage/images/books/h/half-blood-blues4/9781443433488_cover/424206226-1-eng-CA/9781443433488_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/T/The-Mountain-Master-of-Sha-Tin,The Mountain Master of Sha Tin,Ian Hamilton,https://images.49thshelf.com/var/ezflow_site/storage/images/books/t/the-mountain-master-of-sha-tin/9781487002039_cover/423142595-1-eng-CA/9781487002039_cover_coverbookpage_embed.jpg,
https://49thshelf.com/Books/P/Paper-Lions,Paper Lions,Sohan S Koonar,https://images.49thshelf.com/var/ezflow_site/storage/images/books/p/paper-lions/9781988449777_cover/415864098-1-eng-CA/9781988449777_cover_coverbookpage_embed.jpg,
